step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
140,22.6023,0.676264,-1.087889,0.815609,-0.944142,-0.637340,-0.130799,-0.795918,1.904845,-3.058497,-0.000001,-0.023002,-0.050695,-0.639713,-1.611794,-1.868553,0.676322,-1.076375,-0.029506,-2.130946,-1.537621,0.454310,0.666014,-0.036657,-0.038687,-0.148508,0.000058,0.000012,0.193139,0.981171,-0.156274,0.005023,0.020394,-0.007883,-0.003386,0.219076,0.000000,0.000000,0.000000,0.000000,6.567071,4.003999,-2.972928,8.246014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036701,-0.038710,-0.255899,2.940000,3.333333,3.246629,-0.033064,-1.542305,-0.642474,-1.770344,-1.191493,0.136949,1.547055,-0.215756,-0.227000,1.396037,-0.102487,-0.163641,0.121447,0.281513,1.614339,-0.044073,-0.226479,0.423801,1.490820,-0.172249,0.226836,-0.994489,0.999453,0.028488,0.800616,-0.198226,0.370273,0.990637,0.023739,0.976815,0.974346,0.173872,0.994753,0.986641,0.992634,0.960636,-0.043529,0.999029,0.974463,0.911532,0.079891,0.985202,0.974383,-0.104843,-0.033058,-0.999594,-0.599178,-0.980156,-0.928923,0.136522,0.999718,-0.214086,-0.225056,0.984768,-0.102308,-0.162912,0.121149,0.277809,0.999052,-0.044059,-0.224547,0.411228,0.996804,-0.171399,0.224896,-0.137362,-0.720611,0.513942,-0.444652,0.240613,0.234139,-0.096953,-0.708423,1.121312,0.959023,-0.053760,-0.052303,-0.002579,-0.240613,-0.234139,0.096953,-0.011027,0.308967,0.311552,0.898528,0.708423,-1.121312,-0.959023,0.159498,0.151828,0.149667,0.096286,0.059308,0.032055,0.184784,0.164226,0.150704,0.125457,0.112243,0.159386,0.157612,0.104099,0.066181,0.028098,0.178263,0.177237,0.124220,0.088867,0.053795,0.388889,0.642788,-0.766044,0.000000,0.038683,0.039351,0.149649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,22.4154,0.751907,-1.129321,0.817756,-0.946021,-0.637309,-0.091956,-2.102864,0.084443,-0.156393,-0.002708,-0.030915,-0.070590,-0.525592,-1.726122,-2.413493,-0.690912,1.662776,-0.010408,-2.854083,-1.149578,-0.840624,0.798136,-0.040387,-0.043100,-0.147150,0.000061,0.000013,0.192731,0.981252,-0.166987,0.009228,0.018017,-0.008158,-0.003526,0.053849,0.000000,0.000000,0.000000,0.000000,2.305948,1.465899,-1.185339,2.978470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040431,-0.043123,-0.254541,2.940000,3.333333,3.259603,-0.052281,-1.527010,-0.662326,-1.782500,-1.194299,0.116471,1.537247,-0.209321,-0.227000,1.396011,-0.102240,-0.167061,0.085845,0.263262,1.614203,-0.053681,-0.226519,0.405876,1.485935,-0.178375,0.244899,-0.993045,0.998634,0.043772,0.788564,-0.210126,0.367665,0.993225,0.033543,0.978172,0.974346,0.173897,0.994778,0.986078,0.996318,0.965546,-0.043393,0.998560,0.974454,0.918757,0.084760,0.984133,0.970162,-0.117737,-0.052257,-0.999041,-0.614953,-0.977674,-0.929958,0.116208,0.999437,-0.207795,-0.225056,0.984764,-0.102062,-0.166285,0.085740,0.260232,0.999058,-0.053655,-0.224586,0.394824,0.996401,-0.177431,0.242458,-0.122101,-0.723073,0.516292,-0.442379,0.249260,0.277806,-0.120811,-0.697565,1.162318,1.079827,-0.057570,-0.056754,-0.001230,-0.249260,-0.277806,0.120811,-0.016650,0.320772,0.317697,0.892130,0.697565,-1.162318,-1.079827,0.160366,0.153174,0.150964,0.097468,0.060354,0.032566,0.186003,0.165406,0.151872,0.126654,0.115207,0.160250,0.158407,0.104955,0.067054,0.029137,0.178680,0.177575,0.124640,0.089474,0.054545,0.391667,0.629320,-0.777146,0.000000,0.042493,0.043802,0.148300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,22.3678,0.761463,-1.095610,0.820431,-0.950962,-0.724722,-0.313819,-1.645512,0.672292,-1.125731,-0.000001,-0.022131,-0.067821,-0.582475,-1.733433,-1.645744,0.251166,1.193491,-0.018758,-1.755430,-0.989032,0.500142,0.732593,-0.043838,-0.047758,-0.146038,0.000060,0.000013,0.196545,0.980495,-0.171393,0.068894,0.015083,-0.007203,-0.003161,0.453547,0.000000,0.000000,0.000000,0.000000,8.088573,5.345758,-4.684401,10.767811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043882,-0.047780,-0.253429,2.940000,3.333333,3.272989,-0.071450,-1.511997,-0.682454,-1.796060,-1.201697,0.104751,1.533623,-0.202892,-0.227000,1.395972,-0.102021,-0.171831,0.050471,0.252045,1.614752,-0.055266,-0.226700,0.394593,1.478766,-0.178386,0.260809,-0.991380,0.997449,0.058765,0.776028,-0.223363,0.360775,0.994519,0.037164,0.979488,0.974346,0.173935,0.994800,0.985273,0.998727,0.968404,-0.043942,0.998473,0.974413,0.923153,0.091901,0.984131,0.966182,-0.131018,-0.071389,-0.998272,-0.630699,-0.974735,-0.932653,0.104559,0.999309,-0.201502,-0.225056,0.984757,-0.101844,-0.170987,0.050449,0.249385,0.999034,-0.055238,-0.224763,0.384432,0.995768,-0.177441,0.257862,-0.106921,-0.723952,0.520301,-0.440169,0.236081,0.269289,-0.086571,-0.898543,1.044408,0.993202,-0.061105,-0.061141,-0.000132,-0.236081,-0.269289,0.086571,-0.023923,0.332620,0.322265,0.885966,0.898543,-1.044408,-0.993202,0.161583,0.154680,0.152469,0.098911,0.061684,0.033252,0.187354,0.166605,0.153023,0.127737,0.117933,0.161468,0.159610,0.106185,0.068308,0.030444,0.179580,0.178447,0.125573,0.090544,0.055607,0.394444,0.615662,-0.788011,0.000000,0.046028,0.048188,0.147202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143,22.8133,0.831743,-1.093617,0.877537,-0.963840,-0.791510,-0.235960,-0.895988,1.973052,-2.319163,-0.000000,-0.020547,-0.066428,-0.495702,-1.735717,-1.505349,1.004064,0.187701,-0.019991,-2.060388,-1.699073,3.217010,0.881154,-0.048051,-0.052916,-0.145188,0.000048,0.000010,0.202617,0.979258,-0.119814,0.135708,0.012279,-0.003532,-0.001533,1.097196,0.000000,0.000000,0.000000,0.000000,16.759121,11.499942,-10.810954,23.021589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048096,-0.052940,-0.252579,2.940000,3.333333,3.287325,-0.090567,-1.496148,-0.702603,-1.810476,-1.207218,0.087961,1.532882,-0.194406,-0.227000,1.395957,-0.101780,-0.174985,0.014762,0.237138,1.612934,-0.054888,-0.226781,0.379150,1.468452,-0.171899,0.278854,-0.989400,0.995902,0.074579,0.763163,-0.237391,0.355621,0.996134,0.037905,0.981163,0.974346,0.173950,0.994825,0.984729,0.999891,0.972014,-0.042125,0.998494,0.974395,0.928980,0.102165,0.985262,0.961371,-0.145217,-0.090443,-0.997215,-0.646206,-0.971414,-0.934630,0.087847,0.999281,-0.193183,-0.225056,0.984754,-0.101604,-0.174094,0.014761,0.234922,0.999112,-0.054860,-0.224842,0.370131,0.994767,-0.171053,0.275254,-0.090798,-0.724771,0.523267,-0.438924,0.251741,0.306468,-0.065229,-0.902850,1.001204,1.181860,-0.064954,-0.066095,0.000682,-0.251741,-0.306468,0.065229,-0.031664,0.343971,0.328259,0.879163,0.902850,-1.001204,-1.181860,0.163527,0.157019,0.154823,0.101190,0.063772,0.034226,0.189441,0.168431,0.154766,0.129142,0.120581,0.163412,0.161548,0.108130,0.070263,0.032470,0.181068,0.179910,0.127119,0.092194,0.057187,0.397222,0.601815,-0.798636,0.000000,0.049877,0.053142,0.146388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144,23.5234,0.884674,-1.038515,0.930856,-0.958012,-0.809388,-0.075961,-1.007218,1.392947,-0.641743,-0.003091,-0.030750,-0.072672,-0.491542,-1.735015,-1.675288,1.721278,-0.311238,-0.024018,-2.912873,-0.743743,0.602847,1.098254,-0.051923,-0.057916,-0.144688,0.000048,0.000011,0.209369,0.977837,-0.128800,0.091643,0.011809,-0.004315,-0.002165,0.733249,0.000000,0.000000,0.000000,0.000000,13.817863,9.909306,-9.746303,19.598930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.051969,-0.057939,-0.252079,2.940000,3.333333,3.302047,-0.108642,-1.480034,-0.723199,-1.825151,-1.210035,0.079450,1.527604,-0.179712,-0.227000,1.395916,-0.101300,-0.177902,-0.020055,0.229138,1.617734,-0.070894,-0.226999,0.370703,1.464755,-0.178600,0.302066,-0.987155,0.994104,0.090638,0.749692,-0.251621,0.352986,0.996845,0.043178,0.983895,0.974346,0.173991,0.994874,0.984217,0.999799,0.973863,-0.046920,0.997488,0.974346,0.932073,0.105843,0.984093,0.954724,-0.159767,-0.108428,-0.995884,-0.661787,-0.967826,-0.935629,0.079367,0.999067,-0.178746,-0.225056,0.984747,-0.101126,-0.176965,-0.020054,0.227138,0.998899,-0.070835,-0.225055,0.362271,0.994383,-0.177652,0.297493,-0.073998,-0.725831,0.524932,-0.438337,0.258369,0.342699,-0.030377,-0.806106,0.930003,1.376065,-0.068705,-0.071424,0.001138,-0.258369,-0.342699,0.030377,-0.039305,0.354828,0.335658,0.871714,0.806106,-0.930003,-1.376065,0.166105,0.159989,0.157796,0.104134,0.066621,0.036164,0.192164,0.170864,0.157104,0.131038,0.123454,0.165990,0.164109,0.110730,0.072786,0.034937,0.183157,0.181964,0.129118,0.094196,0.058796,0.400000,0.587785,-0.809017,0.000000,0.053628,0.058472,0.145932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145,24.3141,0.970641,-1.103323,0.926227,-0.956884,-0.814525,-0.207834,-1.599350,1.486276,-0.747978,-0.003263,-0.036277,-0.084178,-0.483667,-1.631893,-1.787417,2.064508,-0.112624,-0.026746,-2.415112,-0.800598,1.602113,1.109861,-0.055921,-0.063404,-0.144274,0.000053,0.000012,0.213784,0.976881,-0.081990,0.040718,0.007407,-0.003318,-0.001830,0.580205,0.000000,0.000000,0.000000,0.000000,12.964931,9.731931,-10.093860,19.096750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055965,-0.063426,-0.251665,2.940000,3.333333,3.318405,-0.127484,-1.463097,-0.743430,-1.840034,-1.215331,0.073797,1.529753,-0.167908,-0.227000,1.395869,-0.101006,-0.180873,-0.052800,0.222457,1.621912,-0.071072,-0.227037,0.361763,1.463297,-0.180508,0.325194,-0.984409,0.991885,0.107491,0.736152,-0.265997,0.348026,0.997278,0.041032,0.985937,0.974346,0.174036,0.994903,0.983687,0.998606,0.975358,-0.051094,0.997475,0.974338,0.935274,0.107293,0.983753,0.947589,-0.175892,-0.127139,-0.994206,-0.676817,-0.963974,-0.937485,0.073730,0.999158,-0.167120,-0.225056,0.984739,-0.100834,-0.179888,-0.052775,0.220627,0.998694,-0.071012,-0.225091,0.353924,0.994227,-0.179529,0.319493,-0.057110,-0.725897,0.526933,-0.438353,0.258602,0.391225,-0.058420,-0.905740,0.931045,1.391010,-0.072640,-0.077608,0.001485,-0.258602,-0.391225,0.058420,-0.048002,0.365161,0.342767,0.864213,0.905740,-0.931045,-1.391010,0.169378,0.163735,0.161554,0.107913,0.070303,0.038729,0.195594,0.173927,0.160051,0.133410,0.126438,0.169262,0.167370,0.114011,0.076052,0.037960,0.185829,0.184600,0.131657,0.096577,0.060661,0.402778,0.573577,-0.819152,0.000000,0.057563,0.064656,0.145585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146,24.8317,1.005991,-1.117487,0.916589,-0.912785,-0.783388,-0.213923,-1.028489,-0.675117,0.368656,-0.001028,-0.031203,-0.079079,-0.391248,-1.249372,-1.275428,2.339046,-1.601355,-0.019200,-1.755132,0.450140,-1.021119,1.001411,-0.059329,-0.069683,-0.143634,0.000069,0.000016,0.215130,0.976585,-0.238230,-0.083974,0.006901,-0.013049,-0.006404,1.235870,0.000000,0.000000,0.000000,0.000000,12.978135,10.199032,-11.205590,19.950377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059372,-0.069702,-0.251025,2.940000,3.333333,3.335515,-0.146840,-1.446309,-0.763963,-1.855491,-1.221541,0.068889,1.533208,-0.172726,-0.227000,1.395874,-0.100823,-0.183966,-0.077289,0.218087,1.625803,-0.067023,-0.227039,0.356363,1.462347,-0.181969,0.347139,-0.981256,0.989238,0.124166,0.722100,-0.280864,0.342198,0.997628,0.037579,0.985120,0.974346,0.174031,0.994922,0.983126,0.997015,0.976313,-0.054979,0.997755,0.974337,0.937172,0.108237,0.983489,0.940350,-0.192710,-0.146313,-0.992261,-0.691788,-0.959747,-0.939628,0.068835,0.999294,-0.171868,-0.225056,0.984740,-0.100652,-0.182930,-0.077212,0.216362,0.998488,-0.066973,-0.225094,0.348868,0.994125,-0.180966,0.340209,-0.039569,-0.725473,0.529050,-0.438440,0.259573,0.424541,-0.076036,-0.888774,0.894829,1.418807,-0.076549,-0.084236,0.002096,-0.259573,-0.424541,0.076036,-0.057358,0.375654,0.349919,0.856242,0.888774,-0.894829,-1.418807,0.172851,0.167677,0.165518,0.111906,0.074307,0.042356,0.199197,0.177142,0.163145,0.135911,0.129066,0.172736,0.170842,0.117493,0.079538,0.041210,0.188697,0.187439,0.134365,0.099077,0.062608,0.405556,0.559193,-0.829038,0.000000,0.061472,0.071283,0.144974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147,24.9897,1.030277,-1.120513,0.919340,-0.929736,-0.892431,-0.313160,1.009794,1.743834,-3.076804,-0.005787,-0.016167,-0.088786,-0.294691,-0.973781,-0.195819,3.212786,-3.079449,-0.019001,-0.837752,-0.159606,1.563617,0.813919,-0.063607,-0.076800,-0.143057,0.000060,0.000014,0.218970,0.975732,-0.239248,-0.213088,0.006703,-0.015185,-0.007327,0.349110,0.000000,0.000000,0.000000,0.000000,13.292616,10.894308,-12.472208,21.235243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.063651,-0.076820,-0.250448,2.940000,3.333333,3.353190,-0.166431,-1.429463,-0.784032,-1.871489,-1.229984,0.053437,1.534289,-0.160874,-0.227000,1.395856,-0.100771,-0.186311,-0.096140,0.202767,1.622440,-0.061308,-0.227036,0.340241,1.452880,-0.175309,0.364373,-0.977697,0.986182,0.140864,0.708072,-0.296182,0.334253,0.998573,0.036500,0.987088,0.974346,0.174050,0.994927,0.982694,0.995382,0.979513,-0.051621,0.998121,0.974338,0.942674,0.117644,0.984673,0.934347,-0.210022,-0.165664,-0.990029,-0.706140,-0.955132,-0.942483,0.053412,0.999334,-0.160181,-0.225056,0.984737,-0.100601,-0.185235,-0.095992,0.201381,0.998667,-0.061269,-0.225091,0.333714,0.993056,-0.174412,0.356363,-0.022129,-0.723971,0.531661,-0.438991,0.260513,0.432892,-0.065178,-1.032230,0.835038,1.473092,-0.080494,-0.091215,0.002661,-0.260513,-0.432892,0.065178,-0.067733,0.385629,0.356500,0.848299,1.032230,-0.835038,-1.473092,0.176800,0.172065,0.169963,0.116287,0.078526,0.045609,0.203173,0.180631,0.166486,0.138491,0.131232,0.176688,0.174827,0.121436,0.083466,0.045161,0.192035,0.190782,0.137747,0.102483,0.065845,0.408333,0.544639,-0.838671,0.000000,0.065417,0.078263,0.144409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148,25.4404,1.011014,-1.021816,0.972971,-0.876922,-0.838253,-0.185993,-2.469532,0.735472,0.458985,-0.000001,-0.070652,-0.105432,-0.241878,-0.737796,-2.565057,1.655914,-0.271671,-0.019356,-2.533429,0.681931,-2.295723,0.753747,-0.067407,-0.084439,-0.142672,0.000048,0.000011,0.216840,0.976207,-0.011091,-0.019078,0.002851,-0.001298,-0.000663,-0.405663,0.000000,0.000000,0.000000,0.000000,6.100542,5.225745,-6.153316,10.118711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.067453,-0.084461,-0.250063,2.940000,3.333333,3.369729,-0.184226,-1.413226,-0.803435,-1.886443,-1.235230,0.055897,1.519260,-0.137874,-0.227000,1.395974,-0.100400,-0.186527,-0.110765,0.204616,1.622629,-0.076873,-0.226983,0.342437,1.464526,-0.211854,0.381995,-0.974090,0.983078,0.156919,0.694238,-0.310431,0.329304,0.998438,0.051514,0.990510,0.974346,0.173933,0.994964,0.982654,0.993872,0.979139,-0.051810,0.997047,0.974350,0.941939,0.106070,0.977643,0.927923,-0.226162,-0.183185,-0.987611,-0.719745,-0.950596,-0.944224,0.055868,0.998672,-0.137437,-0.225056,0.984757,-0.100232,-0.185447,-0.110538,0.203191,0.998657,-0.076798,-0.225039,0.335783,0.994359,-0.210273,0.372772,-0.005302,-0.722900,0.532906,-0.439770,0.256867,0.441782,-0.014531,-0.875360,0.690505,1.507331,-0.084137,-0.098026,0.003020,-0.256867,-0.441782,0.014531,-0.077060,0.394658,0.363766,0.840227,0.875360,-0.690505,-1.507331,0.180990,0.176644,0.174597,0.120922,0.083233,0.050225,0.207361,0.184338,0.170049,0.141204,0.133159,0.180879,0.179053,0.125613,0.087481,0.049181,0.195651,0.194404,0.141122,0.105890,0.068695,0.411111,0.529919,-0.848048,0.000000,0.069060,0.085073,0.144050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149,25.1904,1.145539,-1.129102,0.922187,-0.903253,-0.845912,-0.308237,-2.236111,0.408245,1.392751,0.000000,-0.034261,-0.080972,-0.230735,-0.558495,-1.605969,2.118232,-2.055240,-0.019179,-1.756077,0.435997,-2.777275,0.633732,-0.069856,-0.092142,-0.142285,0.000087,0.000021,0.214634,0.976695,0.058811,0.041595,0.001710,0.003082,0.001492,0.651142,0.000000,0.000000,0.000000,0.000000,9.049168,8.081007,-9.868916,15.639233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069898,-0.092157,-0.249676,2.940000,3.333333,3.388507,-0.203270,-1.396086,-0.822608,-1.902127,-1.243046,0.053154,1.518824,-0.131797,-0.227000,1.395956,-0.100293,-0.186258,-0.122516,0.202012,1.627857,-0.083109,-0.226962,0.336665,1.458867,-0.203906,0.396795,-0.969671,0.979412,0.173822,0.680312,-0.325302,0.321914,0.998588,0.051949,0.991327,0.974346,0.173951,0.994975,0.982704,0.992504,0.979665,-0.057029,0.996548,0.974354,0.943862,0.111696,0.979283,0.922304,-0.244413,-0.201873,-0.984777,-0.732923,-0.945610,-0.946769,0.053129,0.998650,-0.131416,-0.225056,0.984754,-0.100125,-0.185183,-0.122210,0.200641,0.998372,-0.083014,-0.225019,0.330341,0.993742,-0.202496,0.386464,0.012113,-0.720697,0.534445,-0.441382,0.243405,0.519300,-0.084007,-0.999406,0.785267,1.592030,-0.087992,-0.106036,0.003444,-0.243405,-0.519300,0.084007,-0.087844,0.403245,0.371053,0.831863,0.999406,-0.785267,-1.592030,0.186036,0.182170,0.180193,0.126539,0.088865,0.055555,0.212407,0.188821,0.174368,0.144530,0.135256,0.185929,0.184148,0.130718,0.092540,0.054202,0.200003,0.198768,0.145400,0.109970,0.072368,0.413889,0.515038,-0.857167,0.000000,0.072915,0.093083,0.143626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150,24.9315,1.153387,-1.160361,0.887676,-0.821902,-0.799252,-0.364487,0.199430,-1.068541,0.306231,0.000002,-0.022504,-0.073334,-0.212898,-0.409168,0.704242,0.990166,-2.320602,-0.012620,1.098105,2.267514,-6.262536,0.429531,-0.075972,-0.101287,-0.141250,0.000019,0.000004,0.214399,0.976746,-0.123818,-0.047708,0.002352,-0.006659,-0.003247,0.003990,0.000000,0.000000,0.000000,0.000000,4.102657,3.826293,-4.884059,7.438168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076020,-0.101316,-0.248641,2.940000,3.333333,3.407970,-0.223203,-1.379544,-0.842194,-1.918381,-1.252615,0.055726,1.517086,-0.131166,-0.227000,1.395977,-0.100278,-0.186148,-0.131593,0.203923,1.621603,-0.076069,-0.226908,0.336526,1.454275,-0.202551,0.408828,-0.964731,0.975193,0.190089,0.665827,-0.340628,0.312840,0.998448,0.053685,0.991410,0.974346,0.173930,0.994976,0.982724,0.991354,0.979280,-0.050785,0.997108,0.974367,0.943907,0.116258,0.979557,0.917587,-0.263238,-0.221355,-0.981767,-0.746106,-0.940198,-0.949806,0.055697,0.998558,-0.130790,-0.225056,0.984758,-0.100110,-0.185075,-0.131214,0.202513,0.998710,-0.075996,-0.224965,0.330210,0.993219,-0.201169,0.397534,0.030219,-0.717818,0.536424,-0.442801,0.242781,0.543464,-0.118867,-1.002751,0.725563,1.551143,-0.091709,-0.114489,0.004449,-0.242781,-0.543464,0.118867,-0.099428,0.412218,0.378014,0.822980,1.002751,-0.725563,-1.551143,0.191110,0.187699,0.185801,0.132204,0.094640,0.061424,0.217446,0.193298,0.178689,0.147902,0.137305,0.191005,0.189281,0.135764,0.097544,0.059250,0.204408,0.203197,0.149726,0.114178,0.076186,0.416667,0.500000,-0.866025,0.000000,0.076632,0.101537,0.142621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151,24.9040,1.013628,-0.985568,0.964987,-0.868058,-0.941477,-0.375494,-1.992873,0.656782,-0.436403,-0.000001,-0.012297,-0.068811,-0.115846,-0.319737,-1.615783,1.427525,0.202559,-0.006716,-1.748122,1.187666,-2.347419,0.333685,-0.079575,-0.107583,-0.141944,0.000001,0.000000,0.214399,0.976746,-0.004293,-0.001623,0.000285,-0.000239,-0.000115,-0.000018,0.000000,0.000000,0.000000,0.000000,4.546088,4.390069,-5.655813,8.481029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.079625,-0.107615,-0.249335,2.940000,3.333333,3.422703,-0.238477,-1.364305,-0.861724,-1.934898,-1.262254,0.054188,1.504204,-0.118295,-0.227000,1.395997,-0.100171,-0.185840,-0.138474,0.203606,1.614079,-0.072827,-0.226842,0.336976,1.456371,-0.217399,0.416832,-0.960748,0.971699,0.205027,0.651130,-0.356110,0.303670,0.998532,0.066543,0.993011,0.974346,0.173910,0.994987,0.982781,0.990428,0.979344,-0.043269,0.997349,0.974382,0.943759,0.114175,0.976462,0.914376,-0.277422,-0.236223,-0.978756,-0.758966,-0.934444,-0.952777,0.054161,0.997784,-0.118019,-0.225056,0.984761,-0.100003,-0.184772,-0.138032,0.202202,0.999063,-0.072763,-0.224902,0.330634,0.993461,-0.215691,0.404866,0.045639,-0.714121,0.538975,-0.444358,0.242450,0.461621,0.007361,-1.040842,0.490450,1.522207,-0.094676,-0.120544,0.003743,-0.242450,-0.461621,-0.007361,-0.110566,0.419564,0.383097,0.815462,1.040842,-0.490450,-1.522207,0.196098,0.192557,0.190821,0.137147,0.099587,0.066493,0.221894,0.197047,0.182226,0.150300,0.138115,0.196001,0.194440,0.140790,0.102488,0.064422,0.209259,0.208194,0.154711,0.119423,0.081301,0.419444,0.484810,-0.874620,0.000000,0.079599,0.107592,0.143327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
