step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
112,81.5507,-0.222836,-0.019911,-0.136628,-0.198324,-0.797235,0.937782,-0.155035,2.293943,-1.538589,-0.000003,-2.424913,-0.101189,2.006300,-0.014545,0.690075,1.511824,-0.718071,-0.349585,0.457137,0.276197,2.044497,-0.030086,-0.071814,-0.060087,-0.115638,0.000014,0.000012,0.668675,0.743555,-0.029517,0.214574,0.004235,0.001123,0.010823,0.404515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.071864,-0.060061,-0.223029,2.940000,3.333333,3.282082,-0.053477,-1.569431,-0.611122,-1.899487,-0.823038,-0.193269,1.480373,-0.199911,-0.227000,1.349584,0.582541,0.462194,-0.162027,-0.052677,1.395455,-0.177552,-0.031847,0.113856,1.366651,-0.165749,-0.227040,-0.990148,0.998570,0.001365,0.819005,-0.322804,0.679997,0.981382,0.090300,0.980084,0.974346,0.219413,0.835068,0.895076,0.986902,0.998613,0.174444,0.984279,0.999493,0.993525,0.202730,0.986295,0.974337,-0.140028,-0.053452,-0.999999,-0.573787,-0.946466,-0.733215,-0.192068,0.995915,-0.198582,-0.225056,0.975632,0.550147,0.445913,-0.161319,-0.052652,0.984667,-0.176621,-0.031841,0.113611,0.979235,-0.164991,-0.225094,0.016906,-0.784721,0.387424,-0.483560,0.047836,-0.143345,-0.065648,-0.174378,0.640489,0.967151,-0.086067,-0.073693,0.026974,-0.047836,0.143345,0.065648,-0.006884,0.340198,0.496981,0.798265,0.174378,-0.640489,-0.967151,0.152157,0.156191,0.156275,0.103248,0.070193,0.054623,0.178943,0.154265,0.140650,0.092167,0.055550,0.152118,0.152105,0.100693,0.070875,0.054560,0.160477,0.160697,0.111368,0.083908,0.075631,0.311111,0.927184,-0.374607,0.000000,0.070990,0.060740,0.120096,0.000000,0.333333,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
113,83.9758,-0.240615,-0.354201,0.210421,-0.210795,-0.442606,0.934483,-1.540166,1.491705,0.674816,-0.000002,0.093182,-0.142157,1.126184,0.032858,-1.573780,0.396589,0.233185,-0.451237,-1.226381,0.579064,-1.032598,-0.008105,-0.072633,-0.058768,-0.113777,0.000011,0.000011,0.672798,0.739826,0.051956,-0.070785,0.002883,-0.000352,-0.003644,0.225141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.072683,-0.058741,-0.221168,2.940000,3.333333,3.278600,-0.058092,-1.566878,-0.617775,-1.907912,-0.805799,-0.188585,1.493054,-0.214577,-0.227000,1.352670,0.577382,0.438023,-0.162031,-0.046629,1.401023,-0.174727,-0.040372,0.118131,1.374793,-0.166787,-0.226996,-0.990629,0.998313,0.003918,0.815169,-0.330766,0.692535,0.982271,0.077664,0.977067,0.974346,0.216400,0.837894,0.905592,0.986902,0.998913,0.168959,0.984774,0.999185,0.993031,0.194751,0.986123,0.974347,-0.136579,-0.058060,-0.999992,-0.579223,-0.943713,-0.721384,-0.187469,0.996980,-0.212934,-0.225056,0.976305,0.545832,0.424150,-0.161323,-0.046612,0.985623,-0.173839,-0.040361,0.117857,0.980853,-0.166015,-0.225051,0.025099,-0.788389,0.383196,-0.480597,0.155312,-0.091381,-0.101761,0.110476,0.685859,0.724507,-0.087685,-0.072251,0.028672,-0.155312,0.091381,0.101761,-0.005125,0.345631,0.503051,0.792119,-0.110476,-0.685859,-0.724507,0.151017,0.154803,0.155100,0.102084,0.069455,0.055069,0.177220,0.152138,0.138397,0.090222,0.055106,0.150987,0.151202,0.099965,0.070499,0.055258,0.159626,0.160070,0.110907,0.083792,0.076117,0.313889,0.920505,-0.390731,0.000000,0.072608,0.059298,0.118398,0.000000,0.222222,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,84.6128,-0.004376,-0.417851,0.479457,-0.359168,0.002785,0.930551,-1.510632,0.841680,1.675916,-0.000002,0.290706,0.048561,0.751242,0.084534,-1.618205,0.359819,0.657374,-0.330382,-1.315903,1.228681,-2.724371,0.000279,-0.073810,-0.059743,-0.112140,0.000007,0.000007,0.673500,0.739187,0.056940,-0.018622,0.003296,-0.000052,-0.000730,0.010158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073861,-0.059716,-0.219531,2.940000,3.333333,3.277650,-0.065524,-1.559409,-0.626776,-1.910089,-0.787518,-0.193755,1.488587,-0.197507,-0.227000,1.360509,0.576204,0.433558,-0.161889,-0.052316,1.404821,-0.174883,-0.046640,0.113342,1.385484,-0.186984,-0.227009,-0.990758,0.997854,0.011387,0.809923,-0.332820,0.705606,0.981288,0.082117,0.980559,0.974346,0.208741,0.838537,0.907477,0.986925,0.998632,0.165214,0.984747,0.998913,0.993584,0.184253,0.982569,0.974344,-0.135638,-0.065477,-0.999935,-0.586537,-0.942990,-0.708604,-0.192545,0.996623,-0.196225,-0.225056,0.977971,0.544844,0.420102,-0.161183,-0.052292,0.986258,-0.173993,-0.046623,0.113099,0.982879,-0.185896,-0.225064,0.031977,-0.793376,0.376892,-0.476953,0.142250,0.077158,-0.060984,0.467594,0.675837,0.675940,-0.089761,-0.072959,0.030282,-0.142250,-0.077158,0.060984,-0.000704,0.350209,0.509755,0.785814,-0.467594,-0.675837,-0.675940,0.151056,0.155172,0.155554,0.102661,0.069949,0.055250,0.177216,0.151917,0.138117,0.089918,0.054783,0.151029,0.151321,0.100079,0.070614,0.055584,0.159326,0.159832,0.110484,0.083616,0.076422,0.316667,0.913545,-0.406737,0.000000,0.074683,0.060007,0.116788,0.000000,0.222222,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,84.7216,-0.047532,-0.220786,0.595835,-0.522069,0.317101,1.000626,-1.836496,0.253005,3.018689,0.000002,-0.051136,0.421003,1.691399,0.076477,-1.897771,0.727582,-1.346463,-0.423068,-1.541985,1.157023,-3.967627,0.001537,-0.074593,-0.061538,-0.111543,0.000005,0.000005,0.676852,0.736119,0.003743,-0.073957,0.004691,-0.000295,-0.004066,0.482411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074645,-0.061510,-0.218934,2.940000,3.333333,3.277067,-0.071116,-1.549514,-0.639126,-1.905087,-0.767958,-0.196647,1.483556,-0.198972,-0.227000,1.368999,0.582357,0.441624,-0.161854,-0.054556,1.401033,-0.178246,-0.054327,0.112472,1.385430,-0.200894,-0.227010,-0.990837,0.997472,0.021281,0.802617,-0.328100,0.719331,0.980727,0.087130,0.980270,0.974346,0.200431,0.835168,0.904059,0.986930,0.998512,0.168949,0.984156,0.998525,0.993682,0.184306,0.979889,0.974344,-0.135061,-0.071056,-0.999774,-0.596494,-0.944643,-0.694668,-0.195382,0.996197,-0.197662,-0.225056,0.979708,0.549994,0.427408,-0.161148,-0.054529,0.985625,-0.177304,-0.054300,0.112235,0.982869,-0.199545,-0.225066,0.036060,-0.799615,0.368753,-0.472585,0.071278,0.092691,0.044762,0.774685,0.583331,0.480622,-0.090668,-0.074698,0.030839,-0.071278,-0.092691,-0.044762,0.006932,0.353230,0.516224,0.780188,-0.774685,-0.583331,-0.480622,0.151777,0.156387,0.156608,0.103678,0.070817,0.055533,0.178527,0.153492,0.139753,0.091480,0.055739,0.151742,0.151853,0.100389,0.070564,0.055160,0.159541,0.159860,0.110119,0.082984,0.075538,0.319444,0.906308,-0.422618,0.000000,0.075591,0.061746,0.116231,0.000000,0.222222,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,85.2423,-0.293156,-0.175735,0.667646,-0.530729,0.588539,0.989886,-1.664610,0.869858,0.829353,-0.001907,-0.136493,0.715294,2.297008,0.079497,-1.858376,0.058948,0.532759,-0.678931,-1.560681,1.253679,-3.554472,0.024171,-0.075042,-0.062352,-0.111827,0.000006,0.000006,0.680251,0.732979,-0.042430,-0.009657,0.001422,-0.000040,-0.000517,0.247385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075093,-0.062324,-0.219218,2.940000,3.333333,3.273373,-0.074846,-1.538566,-0.652309,-1.894844,-0.748108,-0.197689,1.477187,-0.207677,-0.227000,1.375494,0.594849,0.463240,-0.161914,-0.054043,1.391908,-0.177711,-0.066637,0.114473,1.380002,-0.209299,-0.226985,-0.991329,0.997200,0.032225,0.794685,-0.318406,0.732977,0.980523,0.093473,0.978513,0.974346,0.194063,0.828233,0.894609,0.986920,0.998540,0.177936,0.984251,0.997781,0.993455,0.189639,0.978177,0.974349,-0.131399,-0.074776,-0.999481,-0.607023,-0.947954,-0.680253,-0.196404,0.995622,-0.206188,-0.225056,0.980989,0.560384,0.446849,-0.161208,-0.054017,0.984042,-0.176777,-0.066588,0.114223,0.981854,-0.207774,-0.225041,0.036237,-0.806334,0.360243,-0.467693,0.066637,0.009367,0.077412,0.998794,0.486027,0.051710,-0.090972,-0.075573,0.030524,-0.066637,-0.009367,-0.077412,0.017074,0.354381,0.520975,0.776343,-0.998794,-0.486027,-0.051710,0.152526,0.157529,0.157505,0.104500,0.071545,0.055837,0.180015,0.155437,0.141804,0.093277,0.056232,0.152480,0.152325,0.100653,0.070384,0.054633,0.159895,0.159949,0.109837,0.082305,0.074380,0.322222,0.898794,-0.438371,0.000000,0.075895,0.062620,0.116546,0.000000,0.111111,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
117,85.7727,-0.295428,-0.013193,0.540858,-0.390272,0.616429,0.997553,-1.277120,0.567715,1.709462,0.000001,-0.096619,0.875669,2.278554,0.088107,-1.365578,-0.111816,0.854026,-0.670034,-1.111153,1.714349,-4.389217,0.017118,-0.074932,-0.062620,-0.112487,0.000008,0.000008,0.684973,0.728569,-0.047623,-0.005492,0.001056,-0.000016,-0.000348,0.415914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074982,-0.062591,-0.219878,2.940000,3.333333,3.268536,-0.076376,-1.529655,-0.661975,-1.884273,-0.728429,-0.206576,1.465626,-0.202419,-0.227000,1.380526,0.610308,0.483930,-0.161704,-0.061610,1.380757,-0.175323,-0.079011,0.109774,1.373019,-0.222576,-0.226983,-0.991954,0.997085,0.041129,0.788780,-0.308368,0.746221,0.978739,0.104976,0.979583,0.974346,0.189125,0.819471,0.885173,0.986954,0.998103,0.188897,0.984670,0.996880,0.993981,0.196490,0.975332,0.974350,-0.126602,-0.076302,-0.999154,-0.614676,-0.951267,-0.665698,-0.205110,0.994475,-0.201039,-0.225056,0.981953,0.573120,0.465261,-0.161000,-0.061571,0.981997,-0.174426,-0.078929,0.109554,0.980506,-0.220743,-0.225039,0.034906,-0.812195,0.351791,-0.464073,0.033945,0.009616,0.105544,1.051545,0.305318,0.037769,-0.091142,-0.075949,0.029841,-0.033945,-0.009616,-0.105544,0.026760,0.353736,0.525246,0.773480,-1.051545,-0.305318,-0.037769,0.153288,0.158644,0.158414,0.105386,0.072217,0.055856,0.181404,0.157209,0.143670,0.094911,0.056650,0.153232,0.152850,0.101114,0.070615,0.054817,0.160288,0.160114,0.109821,0.082297,0.074418,0.325000,0.891007,-0.453990,0.000000,0.076065,0.062997,0.117229,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
118,86.5130,-0.085237,0.110403,0.437555,-0.130430,0.555101,1.014176,-1.398401,1.840224,-1.155168,-0.004060,-0.080696,0.762652,1.897570,0.029880,-1.368758,-0.133993,1.686964,-0.478094,-1.200856,1.770312,-3.673131,0.011812,-0.075937,-0.064108,-0.113620,0.000005,0.000005,0.688208,0.725514,-0.061818,0.027277,0.001302,0.000060,0.001306,0.380549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075988,-0.064079,-0.221011,2.940000,3.333333,3.266370,-0.075822,-1.523163,-0.666068,-1.876541,-0.708734,-0.198291,1.467500,-0.211439,-0.227000,1.384631,0.625015,0.501676,-0.161969,-0.053081,1.379165,-0.170898,-0.087743,0.116833,1.372096,-0.214677,-0.227000,-0.992225,0.997127,0.047615,0.786257,-0.301003,0.759187,0.980405,0.103112,0.977730,0.974346,0.185091,0.810955,0.876778,0.986912,0.998592,0.190461,0.985433,0.996153,0.993183,0.197395,0.977045,0.974346,-0.124454,-0.075750,-0.998866,-0.617900,-0.953623,-0.650873,-0.196994,0.994670,-0.209867,-0.225056,0.982721,0.585109,0.480895,-0.161262,-0.053056,0.981695,-0.170067,-0.087631,0.116568,0.980324,-0.213032,-0.225055,0.034742,-0.816321,0.342913,-0.463491,0.034014,0.106472,0.139768,1.051086,0.017704,0.304045,-0.091612,-0.077327,0.028652,-0.034014,-0.106472,-0.139768,0.033600,0.351279,0.531047,0.770365,-1.051086,-0.017704,-0.304045,0.154999,0.160845,0.160488,0.107439,0.074190,0.057120,0.183584,0.159528,0.146031,0.096994,0.057339,0.154937,0.154405,0.102394,0.071185,0.054177,0.161409,0.161072,0.110306,0.081773,0.072376,0.327778,0.882948,-0.469472,0.000000,0.076535,0.064374,0.118418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
119,87.0229,-0.008161,0.328069,0.121426,0.138104,0.268127,1.007689,-1.398300,1.754082,-1.013983,-0.003768,-0.274030,0.585623,1.659868,0.034625,-1.314636,-0.113881,1.675509,-0.185703,-1.161013,1.777629,-3.450259,0.010463,-0.076323,-0.065720,-0.114982,0.000003,0.000002,0.689608,0.724183,-0.071937,0.029624,0.001508,0.000051,0.001473,0.142301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076374,-0.065690,-0.222373,2.940000,3.333333,3.265751,-0.071869,-1.521490,-0.664726,-1.873638,-0.689071,-0.197418,1.470533,-0.212461,-0.227000,1.386895,0.636522,0.512725,-0.161958,-0.052663,1.379865,-0.166114,-0.090591,0.116457,1.374251,-0.213271,-0.226992,-0.992302,0.997419,0.049286,0.787086,-0.298234,0.771837,0.980576,0.100095,0.977515,0.974346,0.182867,0.804168,0.871411,0.986914,0.998614,0.189774,0.986235,0.995899,0.993227,0.195282,0.977344,0.974348,-0.123839,-0.071808,-0.998785,-0.616844,-0.954493,-0.635821,-0.196138,0.994978,-0.210866,-0.225056,0.983138,0.594402,0.490554,-0.161250,-0.052639,0.981828,-0.165351,-0.090467,0.116194,0.980747,-0.211658,-0.225048,0.036460,-0.818675,0.334307,-0.465490,-0.003963,0.102287,0.143730,0.846013,-0.184824,0.566674,-0.091791,-0.078808,0.027252,0.003963,-0.102287,-0.143730,0.037151,0.347959,0.538127,0.766787,-0.846013,0.184824,-0.566674,0.156774,0.163004,0.162599,0.109528,0.076084,0.058117,0.185592,0.161499,0.148002,0.098743,0.057982,0.156711,0.156115,0.103958,0.072255,0.054102,0.162682,0.162265,0.111208,0.082082,0.071642,0.330556,0.874620,-0.484810,0.000000,0.076714,0.065855,0.119818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
120,87.2442,0.060837,0.497394,-0.204080,0.373421,0.027447,1.010073,-1.296109,1.551736,-1.129128,-0.003880,-0.350368,0.278127,1.686568,0.027359,-1.308483,-0.355476,1.377232,0.176214,-1.000274,1.511301,-3.692083,0.006451,-0.075862,-0.066961,-0.116078,0.000004,0.000004,0.690665,0.723175,-0.045508,-0.001248,0.001093,-0.000005,-0.000177,0.102710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075913,-0.066931,-0.223469,2.940000,3.333333,3.266207,-0.064664,-1.525519,-0.658440,-1.875526,-0.669587,-0.198005,1.473574,-0.212731,-0.227000,1.388830,0.642890,0.516077,-0.162009,-0.052887,1.383047,-0.167152,-0.086422,0.115816,1.376876,-0.211541,-0.227018,-0.992246,0.997910,0.045262,0.790948,-0.300036,0.784078,0.980461,0.097069,0.977458,0.974346,0.180964,0.800366,0.869762,0.986905,0.998602,0.186648,0.986063,0.996268,0.993301,0.192707,0.977709,0.974342,-0.124292,-0.064619,-0.998975,-0.611883,-0.953928,-0.620662,-0.196714,0.995278,-0.211130,-0.225056,0.983490,0.599511,0.493472,-0.161301,-0.052862,0.982427,-0.166374,-0.086314,0.115558,0.981256,-0.209966,-0.225073,0.040173,-0.819577,0.326240,-0.469304,-0.045685,0.099970,0.113036,0.663883,-0.283973,0.795838,-0.091416,-0.080116,0.026144,0.045685,-0.099970,-0.113036,0.037802,0.344486,0.546158,0.762635,-0.663883,0.283973,-0.795838,0.157993,0.164486,0.164095,0.111023,0.077492,0.059027,0.186860,0.162636,0.149112,0.099734,0.058388,0.157930,0.157339,0.105096,0.073192,0.054267,0.163545,0.163122,0.111902,0.082426,0.071337,0.333333,0.866026,-0.500000,0.000000,0.076339,0.067164,0.120926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
121,87.4116,0.027124,0.622658,-0.468636,0.494190,-0.188626,0.803942,-0.710891,1.983034,-1.436839,-0.000003,-0.315809,0.212539,0.870416,0.006968,-0.807850,-0.097514,0.686624,0.299293,-0.662828,1.255910,-2.719372,-0.009155,-0.075143,-0.067223,-0.116774,0.000006,0.000006,0.691368,0.722503,-0.014081,-0.010556,0.001639,-0.000019,-0.000707,0.066148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075193,-0.067193,-0.224165,2.940000,3.333333,3.266498,-0.055208,-1.534511,-0.648815,-1.880882,-0.654942,-0.194175,1.477805,-0.215808,-0.227000,1.388773,0.644872,0.512166,-0.162028,-0.049559,1.387258,-0.166707,-0.080462,0.118133,1.379095,-0.205192,-0.226952,-0.992209,0.998476,0.036277,0.796801,-0.305140,0.793083,0.981207,0.092858,0.976804,0.974346,0.181020,0.799177,0.871685,0.986902,0.998772,0.182510,0.986136,0.996765,0.993030,0.190529,0.979022,0.974357,-0.124581,-0.055180,-0.999342,-0.604242,-0.952307,-0.609113,-0.192957,0.995679,-0.214137,-0.225056,0.983479,0.601096,0.490067,-0.161320,-0.049538,0.983204,-0.165936,-0.080375,0.117858,0.981682,-0.203755,-0.225009,0.044093,-0.818917,0.320795,-0.473836,-0.089799,0.035118,0.089050,0.371577,-0.359123,0.745620,-0.090366,-0.080469,0.025446,0.089799,-0.035118,-0.089050,0.035890,0.341408,0.552674,0.759410,-0.371577,0.359123,-0.745620,0.158175,0.164670,0.164330,0.111271,0.077796,0.059388,0.186918,0.162562,0.149005,0.099639,0.058362,0.158114,0.157577,0.105304,0.073322,0.053984,0.163703,0.163330,0.112085,0.082415,0.070983,0.336111,0.857167,-0.515038,0.000000,0.075289,0.067516,0.121624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
122,87.5230,0.161289,0.667612,-0.637048,0.542690,-0.447856,0.394084,0.052053,1.746344,-1.718542,-0.000000,-0.493262,0.143105,1.005014,0.008461,0.412646,0.556356,-0.057740,0.409699,0.505988,1.331761,-1.063958,0.000120,-0.074061,-0.067098,-0.117501,0.000009,0.000009,0.691471,0.722404,-0.037383,0.035474,0.000982,0.000049,0.001728,-0.003462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074110,-0.067069,-0.224892,2.940000,3.333333,3.268480,-0.044280,-1.546795,-0.637290,-1.889673,-0.648382,-0.188233,1.477969,-0.205138,-0.227000,1.385047,0.644022,0.503541,-0.161918,-0.045354,1.397070,-0.174742,-0.072636,0.120388,1.383067,-0.197842,-0.226907,-0.991961,0.999020,0.023999,0.803711,-0.313500,0.797062,0.982337,0.092694,0.979033,0.974346,0.184683,0.799687,0.875880,0.986920,0.998972,0.172854,0.984771,0.997363,0.992762,0.186628,0.980493,0.974367,-0.126547,-0.044266,-0.999712,-0.595020,-0.949588,-0.603897,-0.187123,0.995695,-0.203702,-0.225056,0.982798,0.600417,0.482530,-0.161211,-0.045338,0.984947,-0.173854,-0.072572,0.120098,0.982431,-0.196553,-0.224965,0.048259,-0.816290,0.318894,-0.479216,-0.124367,0.031611,0.078966,-0.069636,-0.461405,0.730348,-0.088661,-0.080523,0.024712,0.124367,-0.031611,-0.078966,0.030673,0.338972,0.557134,0.757468,0.069636,0.461405,-0.730348,0.157961,0.164199,0.163908,0.110880,0.077288,0.058673,0.186477,0.162031,0.148447,0.099192,0.058401,0.157903,0.157425,0.105061,0.073072,0.053475,0.163752,0.163445,0.112240,0.082428,0.070689,0.338889,0.848048,-0.529919,0.000000,0.073584,0.067570,0.122358,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
123,87.5395,0.327104,0.692866,-0.772128,0.542112,-0.591514,0.037336,0.191475,0.996340,-0.136854,-0.002613,-0.428570,-0.075656,0.901415,0.034685,1.432943,0.841349,-0.590607,0.466708,0.636553,1.579716,-1.342734,0.001866,-0.072585,-0.067888,-0.117826,0.000004,0.000004,0.692232,0.721675,-0.036728,0.032663,0.000742,0.000046,0.001668,0.109479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.072636,-0.067858,-0.225217,2.940000,3.333333,3.273052,-0.032817,-1.561522,-0.625091,-1.900048,-0.647732,-0.192623,1.477388,-0.194391,-0.227000,1.382437,0.639028,0.497547,-0.161852,-0.051815,1.399364,-0.176041,-0.063589,0.115741,1.385034,-0.200714,-0.227020,-0.991372,0.999462,0.009275,0.810910,-0.323335,0.797454,0.981506,0.093273,0.981165,0.974346,0.187248,0.802676,0.878756,0.986931,0.998658,0.170594,0.984545,0.997979,0.993309,0.184695,0.979925,0.974342,-0.131081,-0.032811,-0.999957,-0.585171,-0.946285,-0.603379,-0.191434,0.995641,-0.193169,-0.225056,0.982313,0.596416,0.477271,-0.161146,-0.051792,0.985341,-0.175133,-0.063546,0.115483,0.982796,-0.199369,-0.225075,0.052953,-0.812607,0.319119,-0.484798,-0.167793,0.060432,0.058740,-0.388142,-0.505712,0.711523,-0.086256,-0.081094,0.024363,0.167793,-0.060432,-0.058740,0.023524,0.337332,0.560437,0.756019,0.388142,0.505712,-0.711523,0.157374,0.163366,0.163075,0.109992,0.076137,0.057138,0.185794,0.161393,0.147813,0.098680,0.058423,0.157316,0.156848,0.104510,0.072595,0.052902,0.163452,0.163164,0.112088,0.082516,0.071124,0.341667,0.838671,-0.544639,0.000000,0.071179,0.068141,0.122707,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
